Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
GAVIN RYAN	2	2	0	1	14640,00	0,00	14640,00	0,00	7320,00	7320	1
RONAN PATRICK WHELAN	3	3	0	1	14275,00	0,00	14275,00	0,00	4758,33	4758	1
GEORGE BASS	1	1	0	1	13650,00	0,00	13650,00	0,00	13650,00	13650	1
DAVID PROBERT	1	1	0	1	10010,00	0,00	10010,00	0,00	10010,00	10010	1
TREVOR WHELAN	1	1	0	1	8780,00	0,00	8780,00	0,00	8780,00	8780	1
RAY DAWSON	2	2	0	1	6585,00	0,00	6585,00	0,00	3292,50	3292	1
KIERAN THOMAS O'NEILL	1	1	0	1	5490,00	0,00	5490,00	0,00	5490,00	5490	1
ESENTUR TURGANAALY UULU	1	1	0	1	5030,00	0,00	5030,00	0,00	5030,00	5030	1
MARCO GHIANI	3	3	0	1	4165,00	0,00	4165,00	0,00	1388,33	1388	1
GIANNI FRESU	1	1	0	1	3456,00	0,00	3456,00	0,00	3456,00	3456	1
MME MARIE-ANNE BERNADET	4	4	0	1	3300,00	0,00	3300,00	594,00	825,00	825	1
MICHAL ABIK	1	1	0	1	3150,00	2362,00	5512,00	468,00	3150,00	3150	1
MME PETRA ZEDKOVA	1	1	0	1	3150,00	0,00	3150,00	378,00	3150,00	3150	1
NICOLAS GUILBERT	1	1	0	1	3080,00	0,00	3080,00	0,00	3080,00	3080	1
HARRY DAVIES	1	1	0	1	2750,00	0,00	2750,00	0,00	2750,00	2750	1
FREDDY RAFAEL MARTINEZ PARRA	1	1	0	1	2745,00	0,00	2745,00	0,00	2745,00	2745	1
ADRIEN FOUASSIER	1	1	0	1	2310,00	1039,00	3349,00	284,00	2310,00	2310	1
HAKIM TABET	2	2	0	1	2282,00	0,00	2282,00	0,00	1141,00	1141	1
GAETAN CHAMPIER	1	2	0	1	2100,00	0,00	2100,00	378,00	1050,00	2100	2
MME ESTELLE FONTAINE	5	8	0	1	2000,00	0,00	2000,00	320,00	250,00	400	2
CLEMENT LEFEBVRE	2	2	0	1	1880,00	0,00	1880,00	338,00	940,00	940	1
FREDERICK LARSON	1	1	0	1	1809,00	0,00	1809,00	0,00	1809,00	1809	1
KEVIN NABET	1	1	0	1	1730,00	0,00	1730,00	311,00	1730,00	1730	1
