Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
MUTANT KING	3	H	PUR SANG	2	0	1	2223,00	0,00	2223,00	1111,50	375
VAN DER ROHE	3	H	PUR SANG	1	0	1	2223,00	0,00	2223,00	2223,00	
ZAKARIIA	3	M	PUR SANG	3	0	1	2223,00	0,00	2223,00	741,00	350
PAIUTE	3	F	PUR SANG	1	0	1	2223,00	0,00	2223,00	2223,00	
NEW YORK MELODY	3	F	PUR SANG	3	0	3	2222,00	1665,00	3887,00	740,67	335
ISI DORA	4	F	PUR SANG	2	0	2	2217,00	133,00	2350,00	1108,50	
QUIEN SABE	6	H	PUR SANG	5	0	3	2211,00	0,00	2211,00	442,20	275
WIKENDA	5	F	PUR SANG	4	0	2	2208,00	993,00	3201,00	552,00	210
PIKES PEAK	3	M	PUR SANG	2	0	2	2208,00	1656,00	3864,00	1104,00	320
MELODIE ITALIENNE	3	F	PUR SANG	2	0	2	2208,00	1656,00	3864,00	1104,00	
GREEN MISCHIEF	3	F	PUR SANG	2	0	2	2208,00	0,00	2208,00	1104,00	305
SECRET STAR	5	H	PUR SANG	1	0	1	2200,00	0,00	2200,00	2200,00	
GREAT LORD	4	H	PUR SANG	6	0	3	2200,00	989,00	3189,00	366,67	230
ECTOCET	3	H	PUR SANG	2	0	2	2200,00	750,00	2950,00	1100,00	
EYE OF THE TIGER	4	H	PUR SANG	5	0	2	2199,00	989,00	3188,00	439,80	240
