Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
R. JANSEN	2	8	1	3	12237,00	8333,00	20570,00	2527,00	1529,63	6118	4
A. TATARD	2	6	2	3	12025,00	3048,00	15073,00	2115,00	2004,17	6012	3
G. DUMONT	16	47	1	10	11849,00	1608,00	13457,00	1698,00	252,11	741	3
MME N. SIGAUD	4	16	1	7	11806,00	8162,00	19968,00	2474,00	737,88	2952	4
GER. LECOMTE	2	10	1	5	11740,00	5283,00	17023,00	2209,00	1174,00	5870	5
A. BRENCKLE	2	15	0	9	11670,00	4529,00	16199,00	2069,00	778,00	5835	8
MME C. GAVILAN	1	9	1	5	11605,00	7990,00	19595,00	2574,00	1289,44	11605	9
MME K. HOSTE	3	6	1	2	11465,00	4725,00	16190,00	1979,00	1910,83	3822	2
L. LARRIGADE	7	14	0	7	11430,00	5458,00	16888,00	1981,00	816,43	1633	2
M. LEHMANN	3	31	1	7	11300,00	5582,00	16882,00	2190,00	364,52	3767	10
S. DERYCKE	3	4	1	1	11100,00	4995,00	16095,00	1367,00	2775,00	3700	1
JM. PLASSCHAERT	2	19	0	6	11010,00	0,00	11010,00	0,00	579,47	5505	10
B. EBERLE	2	19	0	10	10971,00	4934,00	15905,00	2064,00	577,42	5486	10
JM. BONNIN	3	12	2	4	10870,00	848,00	11718,00	1877,00	905,83	3623	4
J. MARION (S)	15	34	0	13	10854,00	180,00	11034,00	1848,00	319,24	724	2
MME S. RETIF	1	14	1	5	10822,00	4329,00	15151,00	2003,00	773,00	10822	14
D. GEORGET	7	20	0	9	10693,00	0,00	10693,00	1873,00	534,65	1528	3
P. KIRBY	8	43	0	12	10580,00	495,00	11075,00	206,00	246,05	1322	5
J. DELAUNAY (S)	7	11	1	5	10455,00	1181,00	11636,00	1829,00	950,45	1494	2
W. MENUET (S)	15	21	1	7	10316,00	1043,00	11359,00	1763,00	491,24	688	1
L. HERVO	4	6	1	5	10115,00	150,00	10265,00	1745,00	1685,83	2529	2
MME L. LECLERCQ	5	21	0	10	9935,00	180,00	10115,00	54,00	473,10	1987	4
J. ZULIANI	7	20	0	11	9711,00	0,00	9711,00	1720,00	485,55	1387	3
M. ROSSEEL	10	49	0	9	9661,00	3811,00	13472,00	1595,00	197,16	966	5
C. PENELOPE	2	10	1	6	9620,00	5066,00	14686,00	1906,00	962,00	4810	5
MAR. HOFER	13	19	0	4	9605,00	4392,00	13997,00	906,00	505,53	739	1
N. TERRASSIN	3	9	1	2	9600,00	0,00	9600,00	1728,00	1066,67	3200	3
G. SNIJDERS	2	13	0	8	9556,00	4300,00	13856,00	1797,00	735,08	4778	7
K. SANSEN	3	27	1	5	9546,00	0,00	9546,00	0,00	353,56	3182	9
C. DOMALAIN	2	12	0	8	9513,00	3942,00	13455,00	1303,00	792,75	4756	6
P. AUCHERE	7	14	0	6	9422,00	3879,00	13301,00	1751,00	673,00	1346	2
MME M. TILLET	1	14	1	8	9251,00	4160,00	13411,00	1740,00	660,79	9251	14
M. DEMO	2	4	0	2	9240,00	4788,00	14028,00	1357,00	2310,00	4620	2
NP. LITTMODEN	1	2	1	0	9000,00	4050,00	13050,00	1696,00	4500,00	9000	2
MME J. JIMENEZ MENA	3	4	1	1	8988,00	6741,00	15729,00	2044,00	2247,00	2996	1
MME A. VENTENA ALVES	4	37	1	7	8939,00	1453,00	10392,00	1543,00	241,59	2235	9
O. BRIAND	3	11	2	1	8925,00	1710,00	10635,00	1536,00	811,36	2975	4
A. BOLTE	4	6	0	4	8915,00	2088,00	11003,00	571,00	1485,83	2229	2
M. JODLOWSKI	3	4	0	2	8825,00	0,00	8825,00	0,00	2206,25	2942	1
P. ATTWATER	1	1	0	1	8780,00	0,00	8780,00	0,00	8780,00	8780	1
GARY & JOSH MOORE	2	2	1	0	8700,00	3915,00	12615,00	1639,00	4350,00	4350	1
H. FROIDEFOND	2	24	0	14	8691,00	2995,00	11686,00	1252,00	362,13	4346	12
MME P. GRUBER	1	14	0	6	8508,00	3828,00	12336,00	1600,00	607,71	8508	14
G. ADREA	1	11	1	6	8370,00	3766,00	12136,00	1573,00	760,91	8370	11
LJN. LOTOUT	2	12	0	8	8350,00	1660,00	10010,00	1438,00	695,83	4175	6
L. LEMIERE (S)	3	11	1	5	8290,00	5587,00	13877,00	1801,00	753,64	2763	4
