Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
DAZZLE AT DAWN	6	H	PUR SANG	6	0	3	3481,00	1566,00	5047,00	580,17	195
BOULEVARD BLANQUI	5	M	PUR SANG	3	0	2	3474,00	1563,00	5037,00	1158,00	
QUEEN LADY GOLD	6	F	PUR SANG	7	0	3	3471,00	1393,00	4864,00	495,86	160
RED COUNTESS	5	F	PUR SANG	6	0	3	3466,00	1244,00	4710,00	577,67	150
LANAKEN	8	H	PUR SANG	5	0	3	3463,00	1557,00	5020,00	692,60	390
KER WELEN	8	H	PUR SANG	7	0	5	3460,00	1555,00	5015,00	494,29	350
GRACEHILL	6	F	PUR SANG	7	0	3	3460,00	837,00	4297,00	494,29	150
SNATCHER	5	H	PUR SANG	10	0	5	3459,00	1556,00	5015,00	345,90	195
COMBERMERE	10	H	PUR SANG	8	0	4	3458,00	1554,00	5012,00	432,25	285
HASTA LA VISTA	5	H	PUR SANG	1	0	1	3458,00	1556,00	5014,00	3458,00	380
POMELEO	5	M	PUR SANG	1	0	1	3458,00	1556,00	5014,00	3458,00	250
SHIAWASE	4	H	PUR SANG	1	0	1	3458,00	1556,00	5014,00	3458,00	430
ANDRESY	3	H	PUR SANG	5	0	1	3458,00	2593,00	6051,00	691,60	250
DANSEUSE DE DABI	3	F	PUR SANG	1	0	1	3458,00	2593,00	6051,00	3458,00	
SAMOR	3	H	PUR SANG	3	0	1	3458,00	2593,00	6051,00	1152,67	350
DOBBA	4	H	PUR SANG	1	0	1	3458,00	0,00	3458,00	3458,00	455
QUINTO	4	H	PUR SANG	1	0	1	3458,00	0,00	3458,00	3458,00	
PETITE ABEILLE	3	F	PUR SANG	6	0	5	3457,00	0,00	3457,00	576,17	240
MISTER CLARCK	3	H	PUR SANG	3	0	2	3456,00	2592,00	6048,00	1152,00	320
ST LUNAIRE	3	H	PUR SANG	9	0	2	3456,00	2591,00	6047,00	384,00	265
LILY DES ROSES	3	F	PUR SANG	4	0	4	3452,00	0,00	3452,00	863,00	
MATINAL	3	H	PUR SANG	3	0	2	3451,00	2588,00	6039,00	1150,33	370
RAFIKI	4	M	PUR SANG	2	0	2	3438,00	0,00	3438,00	1719,00	275
FAVORITE CRIME	5	H	PUR SANG	4	0	2	3434,00	1545,00	4979,00	858,50	275
DOCTOR RON	7	H	PUR SANG	2	0	2	3425,00	1540,00	4965,00	1712,50	325
ON Y CROIT	5	M	PUR SANG	5	0	4	3418,00	1537,00	4955,00	683,60	320
CREATIVER	4	M	PUR SANG	5	0	4	3414,00	0,00	3414,00	682,80	420
LAKE DREAM	3	F	PUR SANG	3	0	3	3406,00	2554,00	5960,00	1135,33	270
KERDINA	6	F	PUR SANG	7	0	3	3405,00	1531,00	4936,00	486,43	225
BLANCHE SACREE	4	F	PUR SANG	6	0	3	3404,00	1531,00	4935,00	567,33	220
UMMAGUMMA	3	F	PUR SANG	2	0	2	3404,00	1053,00	4457,00	1702,00	
AMARIS	3	F	PUR SANG	4	0	3	3404,00	1428,00	4832,00	851,00	250
MOODY CHOP	7	H	PUR SANG	9	0	3	3401,00	1530,00	4931,00	377,89	150
NOMINOHE	3	M	PUR SANG	5	0	4	3400,00	1799,00	5199,00	680,00	215
VENT DU LARGE	3	H	PUR SANG	5	0	4	3399,00	1049,00	4448,00	679,80	275
ANGEL DREAMER	3	H	PUR SANG	9	0	5	3387,00	0,00	3387,00	376,33	260
ANNA MANDARA	5	F	PUR SANG	9	0	4	3384,00	1522,00	4906,00	376,00	185
OASIS DE BERING	2	F	PUR SANG	4	0	4	3381,00	2535,00	5916,00	845,25	300
GALIK	8	H	PUR SANG	9	0	3	3376,00	1518,00	4894,00	375,11	195
PINK JIMMY	4	M	PUR SANG	10	0	5	3376,00	809,00	4185,00	337,60	195
LE GAST	6	H	PUR SANG	4	0	2	3367,00	1514,00	4881,00	841,75	305
PRIVATE DINNING	5	F	PUR SANG	3	0	2	3360,00	1512,00	4872,00	1120,00	205
CHARDON	4	H	PUR SANG	6	0	4	3360,00	1151,00	4511,00	560,00	315
MINOTOR	3	H	PUR SANG	3	0	1	3360,00	2520,00	5880,00	1120,00	340
YZYA	3	F	PUR SANG	5	0	1	3360,00	2520,00	5880,00	672,00	320
LORNE	7	F	PUR SANG	4	0	2	3356,00	1510,00	4866,00	839,00	280
RITZY ROXY	3	F	PUR SANG	2	0	2	3354,00	2515,00	5869,00	1677,00	
PADOVA	3	F	PUR SANG	5	0	4	3354,00	2515,00	5869,00	670,80	290
MAESTRAL	4	H	PUR SANG	7	0	2	3340,00	1502,00	4842,00	477,14	260
ZELKER	4	H	PUR SANG	3	0	3	3339,00	1501,00	4840,00	1113,00	360
SEEWAY	3	M	PUR SANG	6	0	2	3339,00	2504,00	5843,00	556,50	335
MIGUELITO	4	H	PUR SANG	12	0	6	3338,00	1500,00	4838,00	278,17	150
OASIS CALL	3	H	PUR SANG	4	0	2	3338,00	2503,00	5841,00	834,50	310
ALCOTAN	6	H	PUR SANG	6	0	4	3337,00	1500,00	4837,00	556,17	295
SEXXY	2	F	PUR SANG	3	0	3	3335,00	2501,00	5836,00	1111,67	370
CROQUIS	4	M	PUR SANG	3	0	1	3332,00	0,00	3332,00	1110,67	445
SORENGO	4	H	PUR SANG	6	0	2	3329,00	1496,00	4825,00	554,83	275
DARABJIR	7	H	PUR SANG	2	0	2	3320,00	1493,00	4813,00	1660,00	335
MALYA	5	F	PUR SANG	2	0	2	3314,00	1490,00	4804,00	1657,00	230
ELIOTT CHOP	6	H	PUR SANG	5	0	2	3312,00	1490,00	4802,00	662,40	190
KLASSIC PRECIEUX	6	H	PUR SANG	4	0	2	3312,00	1490,00	4802,00	828,00	300
MONSIEUR GEORGE	10	H	PUR SANG	4	0	3	3311,00	1488,00	4799,00	827,75	210
CARRE DU LOUVRE	2	M	PUR SANG	3	0	2	3310,00	2482,00	5792,00	1103,33	360
CHILADA	3	F	PUR SANG	2	0	2	3305,00	0,00	3305,00	1652,50	350
KROOSS	2	H	PUR SANG	3	0	3	3300,00	2475,00	5775,00	1100,00	
MOKKA LATTE	4	F	PUR SANG	8	0	4	3298,00	1483,00	4781,00	412,25	260
PASSINGSHOT	4	H	PUR SANG	7	0	2	3294,00	1481,00	4775,00	470,57	345
AL MA'IDA	3	M	PUR SANG	5	0	3	3291,00	2468,00	5759,00	658,20	335
RESPLENDOR	10	H	PUR SANG	2	0	1	3288,00	1479,00	4767,00	1644,00	250
PRINCEDESCHAMPS	8	H	PUR SANG	5	0	1	3288,00	1479,00	4767,00	657,60	150
BLACK LIVES MATTER	7	H	PUR SANG	4	0	1	3288,00	1479,00	4767,00	822,00	185
KAMIKAZE	3	H	PUR SANG	6	0	2	3284,00	0,00	3284,00	547,33	245
CALON LAN	5	H	PUR SANG	4	0	2	3281,00	1476,00	4757,00	820,25	295
SPRING BANK	4	H	PUR SANG	5	0	4	3281,00	834,00	4115,00	656,20	250
ZAMNESIA	6	F	PUR SANG	2	0	2	3274,00	1473,00	4747,00	1637,00	300
TSAR NICOLAS	3	H	PUR SANG	6	0	4	3268,00	1701,00	4969,00	544,67	255
SYLVER SAMBA	7	F	PUR SANG	8	0	4	3264,00	1468,00	4732,00	408,00	215
KRISS DE VALNOR	2	F	PUR SANG	2	0	2	3255,00	2441,00	5696,00	1627,50	
EL LAGAR	2	M	PUR SANG	3	0	2	3255,00	2441,00	5696,00	1085,00	350
MORNING DEW	2	F	PUR SANG	3	0	2	3255,00	2441,00	5696,00	1085,00	325
BEAU ROMAN	3	H	PUR SANG	4	0	3	3250,00	2437,00	5687,00	812,50	310
BIRIATOU	6	H	PUR SANG	6	0	5	3246,00	0,00	3246,00	541,00	240
LADY PINK	7	F	PUR SANG	7	0	4	3237,00	1456,00	4693,00	462,43	185
MOONWALKER	5	H	PUR SANG	6	0	3	3228,00	1451,00	4679,00	538,00	185
GLORIOUS CROSS	3	F	PUR SANG	7	0	2	3228,00	2421,00	5649,00	461,14	245
WICKED	4	H	PUR SANG	5	0	4	3227,00	0,00	3227,00	645,40	315
WASABI	5	F	PUR SANG	3	0	3	3224,00	1450,00	4674,00	1074,67	305
FAL DARA	6	F	PUR SANG	2	0	2	3216,00	1447,00	4663,00	1608,00	200
MOLDIRA	3	F	PUR SANG	3	0	2	3211,00	0,00	3211,00	1070,33	310
CHAWEL	3	M	PUR SANG	2	0	2	3211,00	0,00	3211,00	1605,50	365
DEFI	2	M	PUR SANG	4	0	2	3209,00	2406,00	5615,00	802,25	330
MARYLIN CITY	4	F	PUR SANG	8	0	3	3207,00	903,00	4110,00	400,88	235
LEONIE BANBOU	5	F	PUR SANG	5	0	4	3200,00	0,00	3200,00	640,00	200
CAP SKIRRING	9	F	PUR SANG	8	0	5	3198,00	1438,00	4636,00	399,75	150
KARINAS DREAM	7	H	PUR SANG	8	0	2	3198,00	1438,00	4636,00	399,75	280
AMIRAL D'AUMONT	4	H	PUR SANG	7	0	4	3192,00	1435,00	4627,00	456,00	265
BID FOR CHESTER	5	H	PUR SANG	8	0	3	3184,00	0,00	3184,00	398,00	320
RAGNAR CITY	5	M	PUR SANG	3	0	3	3174,00	1428,00	4602,00	1058,00	370
NO LIMITS	4	F	PUR SANG	4	0	2	3173,00	1427,00	4600,00	793,25	280
EMPRESS STAR	5	F	PUR SANG	6	0	3	3171,00	1258,00	4429,00	528,50	170
BENVENUTI	3	F	PUR SANG	10	0	5	3164,00	2373,00	5537,00	316,40	245
ARCTIC BAY	3	F	PUR SANG	2	0	2	3155,00	2366,00	5521,00	1577,50	425
EAST AND WEST	2	M	PUR SANG	2	0	2	3151,00	2362,00	5513,00	1575,50	
WOODROS	3	H	PUR SANG	5	0	4	3150,00	2362,00	5512,00	630,00	560
TUSKER	4	H	PUR SANG	1	0	1	3136,00	1410,00	4546,00	3136,00	390
PARANIAK	4	M	PUR SANG	1	0	1	3136,00	1410,00	4546,00	3136,00	405
AMICO	4	H	PUR SANG	1	0	1	3136,00	0,00	3136,00	3136,00	
JOSTFAN	4	F	PUR SANG	7	0	4	3126,00	731,00	3857,00	446,57	170
GAR'N GIN	4	H	PUR SANG	2	0	2	3100,00	0,00	3100,00	1550,00	520
STRUNG AHEAD	4	F	PUR SANG	1	0	1	3098,00	1393,00	4491,00	3098,00	320
LARK	3	F	PUR SANG	3	0	1	3098,00	2322,00	5420,00	1032,67	295
WHYWHYWHY DELILAH	4	F	PUR SANG	4	0	1	3098,00	0,00	3098,00	774,50	260
NOTA BENE	4	F	PUR SANG	7	0	1	3094,00	1392,00	4486,00	442,00	260
EAU DE ROSE	3	F	PUR SANG	3	0	1	3094,00	2320,00	5414,00	1031,33	320
COLE CHOP	8	M	PUR SANG	8	0	4	3092,00	1389,00	4481,00	386,50	155
DZIELNY WOJTEK	4	M	PUR SANG	5	0	2	3084,00	0,00	3084,00	616,80	325
KAY DELA BARRIERE	6	H	PUR SANG	6	0	3	3075,00	843,00	3918,00	512,50	170
PRINCESS RECORD	4	F	PUR SANG	11	0	3	3075,00	1383,00	4458,00	279,55	160
MAKENO	9	H	PUR SANG	6	0	3	3069,00	1380,00	4449,00	511,50	160
FILLETTE DU HOULEY	3	F	PUR SANG	4	0	3	3066,00	2299,00	5365,00	766,50	300
BIBBIENA	5	F	PUR SANG	2	0	2	3065,00	1378,00	4443,00	1532,50	435
LA CHARMETTE	3	F	PUR SANG	2	0	2	3061,00	2295,00	5356,00	1530,50	330
CITY OF ANGELS	3	F	PUR SANG	7	0	5	3052,00	2289,00	5341,00	436,00	250
GRAND ART	10	H	PUR SANG	2	0	2	3051,00	1372,00	4423,00	1525,50	270
ANAHEIM	3	F	PUR SANG	4	0	2	3050,00	2287,00	5337,00	762,50	290
FEELINGNUIT	4	F	PUR SANG	4	0	3	3033,00	1363,00	4396,00	758,25	275
ARIWIN	2	M	PUR SANG	1	1	0	3000,00	0,00	3000,00	3000,00	
LINTERPRETE	6	H	PUR SANG	4	0	3	3000,00	1349,00	4349,00	750,00	275
WEEKEND WARRIOR	6	M	PUR SANG	11	0	5	3000,00	1349,00	4349,00	272,73	155
MISS MONTMARTRE	3	F	PUR SANG	2	0	2	3000,00	1125,00	4125,00	1500,00	
WOOTAKID	2	H	PUR SANG	3	0	3	3000,00	2250,00	5250,00	1000,00	
WAKIF	4	H	PUR SANG	10	0	3	2997,00	1348,00	4345,00	299,70	175
ALWADAQ	3	F	PUR SANG	4	0	2	2988,00	741,00	3729,00	747,00	310
KENALIGHT	3	F	PUR SANG	5	0	3	2981,00	2235,00	5216,00	596,20	250
BLACK THRILL	2	F	PUR SANG	2	0	2	2973,00	2229,00	5202,00	1486,50	
AKAMASOA	4	F	PUR SANG	9	0	4	2973,00	1336,00	4309,00	330,33	195
VIA SPERENZA	2	F	PUR SANG	2	0	2	2973,00	0,00	2973,00	1486,50	
MRS ROBINSON	5	F	PUR SANG	2	0	2	2967,00	1335,00	4302,00	1483,50	490
VENETIAN LIGHT	3	M	PUR SANG	2	0	1	2964,00	2223,00	5187,00	1482,00	
WINGIE	3	F	PUR SANG	1	0	1	2964,00	2223,00	5187,00	2964,00	
OCYTOCINE	3	F	PUR SANG	1	0	1	2964,00	2223,00	5187,00	2964,00	
PARDO BAY	3	M	PUR SANG	1	0	1	2964,00	2223,00	5187,00	2964,00	
GHAZALA	3	F	PUR SANG	2	0	1	2964,00	0,00	2964,00	1482,00	
SWEET ROSE	2	F	PUR SANG	3	0	3	2962,00	2221,00	5183,00	987,33	315
ZAZI FAL	3	F	PUR SANG	3	0	3	2960,00	360,00	3320,00	986,67	320
SUNRISE MOON	3	F	PUR SANG	6	0	4	2959,00	2219,00	5178,00	493,17	225
UNE PEINTURE	5	H	PUR SANG	4	0	1	2954,00	1329,00	4283,00	738,50	255
MISS BRESIL DELF	4	F	PUR SANG	4	0	1	2954,00	1329,00	4283,00	738,50	260
LOUIS DEUX	4	M	PUR SANG	6	0	1	2954,00	1329,00	4283,00	492,33	270
NEBEK BLAGNY	3	M	PUR SANG	4	0	3	2950,00	2212,00	5162,00	737,50	310
VOLKONSKHA	3	F	PUR SANG	9	0	4	2947,00	560,00	3507,00	327,44	230
LOS MARINOS	3	M	PUR SANG	2	0	2	2944,00	2208,00	5152,00	1472,00	380
SHAHBANDAR	6	H	PUR SANG	3	0	3	2943,00	0,00	2943,00	981,00	410
GLORY LAND	4	F	PUR SANG	4	0	3	2942,00	0,00	2942,00	735,50	
GRISY APRIL	2	F	PUR SANG	2	0	1	2940,00	2205,00	5145,00	1470,00	
ZEN STORM	2	F	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
CITTA NOVA	2	F	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
LA PIU BELLA	2	F	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
FLORENCIA	2	F	PUR SANG	3	0	1	2940,00	2205,00	5145,00	980,00	310
DESEJO	2	M	PUR SANG	3	0	1	2940,00	2205,00	5145,00	980,00	
ZAUBERFLOTE	2	F	PUR SANG	1	0	1	2940,00	0,00	2940,00	2940,00	
VENES	6	H	PUR SANG	6	0	3	2936,00	1319,00	4255,00	489,33	190
GOOD'ID	6	F	PUR SANG	1	0	1	2926,00	1316,00	4242,00	2926,00	180
RIVAL ORDER	6	H	PUR SANG	2	0	1	2926,00	0,00	2926,00	1463,00	305
ANDUGAL	3	H	PUR SANG	8	0	5	2925,00	2192,00	5117,00	365,63	235
HURRICANGO	4	H	PUR SANG	5	0	3	2916,00	1311,00	4227,00	583,20	260
PRINCESSE MANDEL	4	F	PUR SANG	3	0	3	2916,00	1311,00	4227,00	972,00	510
SPRING LAUREL	3	F	PUR SANG	5	0	3	2915,00	2185,00	5100,00	583,00	285
BALINA GARY	8	F	PUR SANG	5	0	3	2911,00	1309,00	4220,00	582,20	150
LADY WANDA	4	F	PUR SANG	5	0	3	2908,00	1307,00	4215,00	581,60	280
JACK OF TRADES	8	H	PUR SANG	8	0	3	2906,00	0,00	2906,00	363,25	240
MY PRETTY LOVE	3	F	PUR SANG	5	0	3	2900,00	300,00	3200,00	580,00	220
ZIFULOTT	3	H	PUR SANG	5	0	2	2899,00	2173,00	5072,00	579,80	280
ZEUDI	3	F	PUR SANG	3	0	3	2899,00	2174,00	5073,00	966,33	335
ODIN	6	M	PUR SANG	9	0	5	2898,00	1303,00	4201,00	322,00	185
HAVANISTA	2	F	PUR SANG	3	0	3	2890,00	0,00	2890,00	963,33	310
BEETHOVEN	4	H	PUR SANG	3	0	3	2887,00	0,00	2887,00	962,33	270
VALKANA	5	F	PUR SANG	6	0	2	2881,00	1295,00	4176,00	480,17	215
WEFT	3	F	PUR SANG	4	0	3	2860,00	2145,00	5005,00	715,00	240
BIG SIP	4	H	PUR SANG	3	0	2	2858,00	0,00	2858,00	952,67	350
IKOTOFETSY	3	H	PUR SANG	8	0	2	2856,00	2142,00	4998,00	357,00	365
PARMENIDE	6	H	PUR SANG	5	0	3	2854,00	1283,00	4137,00	570,80	180
GALIA CI	4	F	PUR SANG	3	0	2	2845,00	1279,00	4124,00	948,33	240
MONDIAL SPORT	4	H	PUR SANG	13	0	5	2840,00	770,00	3610,00	218,46	160
GRANITEVILLE	3	F	PUR SANG	2	0	2	2840,00	0,00	2840,00	1420,00	370
VAN DER ROHE	3	H	PUR SANG	2	0	2	2840,00	0,00	2840,00	1420,00	
DIAMOND ROAD	5	H	PUR SANG	4	0	3	2839,00	1276,00	4115,00	709,75	235
MAITRE JIMMY	2	M	PUR SANG	6	0	5	2838,00	2127,00	4965,00	473,00	335
OLERON	5	F	PUR SANG	4	0	3	2836,00	1275,00	4111,00	709,00	315
GYP SEA	4	F	PUR SANG	8	0	5	2815,00	1265,00	4080,00	351,88	230
ATHINEOS	7	H	PUR SANG	9	0	3	2814,00	1265,00	4079,00	312,67	285
DARKAVA	4	F	PUR SANG	2	0	1	2814,00	1266,00	4080,00	1407,00	390
L'ASTROBALE	3	F	PUR SANG	1	0	1	2814,00	2110,00	4924,00	2814,00	
CHAMBLAC	3	M	PUR SANG	1	0	1	2814,00	2110,00	4924,00	2814,00	
KING DALEE	3	M	PUR SANG	1	0	1	2814,00	2110,00	4924,00	2814,00	
VALIKA	3	F	PUR SANG	2	0	1	2814,00	0,00	2814,00	1407,00	
ABERDEEN	3	F	PUR SANG	2	0	2	2808,00	0,00	2808,00	1404,00	
YUNA	3	F	PUR SANG	7	0	4	2806,00	807,00	3613,00	400,86	275
LIKE A DOVE	3	F	PUR SANG	3	0	2	2801,00	2100,00	4901,00	933,67	275
HAYA OF STAR	5	H	PUR SANG	2	0	2	2800,00	1260,00	4060,00	1400,00	340
RUE ERNESTINE	4	F	PUR SANG	3	0	2	2800,00	720,00	3520,00	933,33	310
LE MATANT	4	H	PUR SANG	2	0	2	2800,00	0,00	2800,00	1400,00	
KAYSA	4	F	PUR SANG	5	0	2	2800,00	0,00	2800,00	560,00	215
SHAWNEE SONG	4	H	PUR SANG	2	0	2	2800,00	0,00	2800,00	1400,00	
NAGLO	3	H	PUR SANG	2	0	2	2800,00	0,00	2800,00	1400,00	
TI BO	3	H	PUR SANG	4	0	4	2800,00	2100,00	4900,00	700,00	420
ISMAEL PAINT	8	H	PUR SANG	10	0	4	2795,00	1256,00	4051,00	279,50	290
FUJI HANA	4	F	PUR SANG	6	0	3	2795,00	1257,00	4052,00	465,83	245
ADVERSARY	4	H	PUR SANG	4	0	2	2793,00	0,00	2793,00	698,25	260
HANDHY	7	F	PUR SANG	6	0	3	2791,00	1255,00	4046,00	465,17	235
SON OF ZOR	5	H	PUR SANG	6	0	2	2788,00	1253,00	4041,00	464,67	220
PEGGY DEUX	3	F	PUR SANG	3	0	3	2788,00	216,00	3004,00	929,33	270
LENDAS	2	M	PUR SANG	3	0	3	2776,00	2082,00	4858,00	925,33	365
ALFIYA	2	F	PUR SANG	2	0	1	2774,00	2080,00	4854,00	1387,00	
ROYAL VATI	13	H	PUR SANG	3	0	2	2772,00	1247,00	4019,00	924,00	175
DAVALLIA	4	F	PUR SANG	7	0	2	2772,00	1246,00	4018,00	396,00	285
AVENTINO	4	H	PUR SANG	4	0	2	2772,00	1247,00	4019,00	693,00	345
ZANZIA	5	F	PUR SANG	6	0	4	2770,00	1245,00	4015,00	461,67	300
MARVEL MAX	5	H	PUR SANG	5	0	4	2767,00	1244,00	4011,00	553,40	510
GONDOLO	4	H	PUR SANG	6	0	2	2762,00	1242,00	4004,00	460,33	280
DIAMONDS	4	F	PUR SANG	9	0	3	2758,00	1240,00	3998,00	306,44	170
JOLEK LISES	7	H	PUR SANG	9	0	4	2756,00	1239,00	3995,00	306,22	165
OLINDA DO VALE	2	F	PUR SANG	3	0	2	2750,00	2062,00	4812,00	916,67	310
WOODHAMA	2	F	PUR SANG	3	0	3	2748,00	2061,00	4809,00	916,00	345
MISS LIZZY	2	F	PUR SANG	1	0	1	2745,00	0,00	2745,00	2745,00	
NARCEA	2	F	PUR SANG	1	0	1	2745,00	0,00	2745,00	2745,00	
MAKURU	3	M	PUR SANG	5	0	3	2738,00	928,00	3666,00	547,60	230
PICARNAUGAUTH	5	H	PUR SANG	4	0	2	2737,00	1230,00	3967,00	684,25	245
TREMONIA	4	F	PUR SANG	3	0	2	2737,00	0,00	2737,00	912,33	250
AS DE JUILLEY	9	H	PUR SANG	4	0	1	2736,00	1231,00	3967,00	684,00	205
SEKKU	9	H	PUR SANG	2	0	1	2736,00	1231,00	3967,00	1368,00	205
ATLANTA	7	F	PUR SANG	8	0	1	2736,00	1231,00	3967,00	342,00	150
CONCERTO	7	H	PUR SANG	3	0	1	2736,00	1231,00	3967,00	912,00	185
DAYAK	6	H	PUR SANG	1	0	1	2736,00	1231,00	3967,00	2736,00	170
ARTAIOS	6	H	PUR SANG	2	0	1	2736,00	1231,00	3967,00	1368,00	225
LADY ACE	6	F	PUR SANG	5	0	1	2736,00	1231,00	3967,00	547,20	180
PAPATEOU	6	H	PUR SANG	7	0	1	2736,00	1231,00	3967,00	390,86	240
QUEEN'S ANGEL	5	F	PUR SANG	6	0	1	2736,00	1231,00	3967,00	456,00	200
PORTO GIUNCO	4	H	PUR SANG	2	0	1	2736,00	1231,00	3967,00	1368,00	170
RIVER QUARTZ	4	H	PUR SANG	6	0	1	2736,00	1231,00	3967,00	456,00	225
ZIARAH DE SAON	4	F	PUR SANG	4	0	1	2736,00	1231,00	3967,00	684,00	210
NOUR AYA	6	F	PUR SANG	5	0	1	2736,00	0,00	2736,00	547,20	160
KONIGIN AYDA	2	F	PUR SANG	1	0	1	2736,00	0,00	2736,00	2736,00	
SAINTE ROMY	2	F	PUR SANG	3	0	2	2730,00	2047,00	4777,00	910,00	330
SURPRISE ETOILEE	3	F	PUR SANG	6	0	2	2728,00	0,00	2728,00	454,67	305
SAFE AND SOUND	4	F	PUR SANG	2	0	2	2722,00	0,00	2722,00	1361,00	
FREE MOVEMENT	3	F	PUR SANG	7	0	3	2715,00	2036,00	4751,00	387,86	320
WHIZALIO	4	H	PUR SANG	9	0	3	2712,00	1220,00	3932,00	301,33	150
KAOUASAKI	4	H	PUR SANG	5	0	2	2703,00	1216,00	3919,00	540,60	210
MUYEMIX	7	F	PUR SANG	4	0	3	2700,00	674,00	3374,00	675,00	150
IRON TRIUMPH	3	M	PUR SANG	5	0	3	2699,00	2024,00	4723,00	539,80	270
BEAUTY ANODINE	3	F	PUR SANG	5	0	3	2698,00	2023,00	4721,00	539,60	275
CHASUBLE	5	F	PUR SANG	5	0	4	2696,00	1211,00	3907,00	539,20	290
HOLA VALQUIRIA	4	F	PUR SANG	7	0	2	2689,00	1209,00	3898,00	384,14	290
BOKEN	9	H	PUR SANG	8	0	1	2688,00	1209,00	3897,00	336,00	220
COMMANDER'S WAY	6	H	PUR SANG	4	0	1	2688,00	1209,00	3897,00	672,00	320
QUI EVIDAMENT QUI	4	F	PUR SANG	6	0	1	2688,00	1209,00	3897,00	448,00	170
IMPARATOR	4	H	PUR SANG	4	0	1	2688,00	1209,00	3897,00	672,00	255
SOVEREIGNTY	3	M	PUR SANG	3	0	1	2688,00	2016,00	4704,00	896,00	290
PIKES PEAK	3	M	PUR SANG	3	0	3	2688,00	2016,00	4704,00	896,00	305
ASTRA BELLA	3	F	PUR SANG	2	0	1	2688,00	2016,00	4704,00	1344,00	340
TUWARI	3	H	PUR SANG	2	0	1	2688,00	2016,00	4704,00	1344,00	
SINDALAH	3	F	PUR SANG	3	0	2	2688,00	0,00	2688,00	896,00	380
SHANDERMAN	3	M	PUR SANG	2	0	1	2688,00	0,00	2688,00	1344,00	
BLACK DU MORVAN	4	F	PUR SANG	3	0	3	2687,00	0,00	2687,00	895,67	
BRIO	5	H	PUR SANG	4	0	4	2686,00	1207,00	3893,00	671,50	300
CHAKILYAH	3	F	PUR SANG	6	0	3	2685,00	2013,00	4698,00	447,50	260
MATCH BALL	4	F	PUR SANG	6	0	5	2680,00	283,00	2963,00	446,67	210
MORNING FIVE	9	H	PUR SANG	4	0	4	2672,00	1201,00	3873,00	668,00	205
NELSON DREAM	3	H	PUR SANG	4	0	3	2668,00	2001,00	4669,00	667,00	305
SUNRISE DREAM	4	H	PUR SANG	10	0	2	2668,00	1200,00	3868,00	266,80	205
GARE AU GORILLE	4	M	PUR SANG	4	0	2	2667,00	1199,00	3866,00	666,75	275
HARRY'S PRINCESS	9	F	PUR SANG	3	0	3	2660,00	1197,00	3857,00	886,67	590
DURYTHME	5	H	PUR SANG	5	0	2	2658,00	1195,00	3853,00	531,60	350
SEVEN FOR ALL	4	H	PUR SANG	8	0	4	2650,00	1191,00	3841,00	331,25	250
BELLE NOIRE	2	F	PUR SANG	3	0	3	2649,00	1986,00	4635,00	883,00	345
EL DIABLO	2	M	PUR SANG	7	0	3	2640,00	1980,00	4620,00	377,14	290
FIGHTING SPIRIT	3	H	PUR SANG	4	0	3	2639,00	1978,00	4617,00	659,75	340
JOBOAH	5	H	PUR SANG	3	0	2	2635,00	1184,00	3819,00	878,33	270
GRAND ANGEL	5	F	PUR SANG	5	0	2	2628,00	1181,00	3809,00	525,60	240
PALMEIRA EMERY	6	F	PUR SANG	8	0	3	2627,00	1181,00	3808,00	328,38	155
GREEN VALSTAR	3	F	PUR SANG	4	0	2	2625,00	1125,00	3750,00	656,25	245
SKY KING TAVEL	3	F	PUR SANG	4	0	2	2625,00	0,00	2625,00	656,25	
QUICK CHICK	2	F	PUR SANG	5	0	2	2625,00	1968,00	4593,00	525,00	315
BLACK SUGAR	4	F	PUR SANG	5	0	3	2623,00	1179,00	3802,00	524,60	210
ICALERO	8	H	PUR SANG	5	0	2	2619,00	1178,00	3797,00	523,80	240
GALIWAY D'ANGE	6	H	PUR SANG	5	0	2	2617,00	1176,00	3793,00	523,40	185
INDY	3	H	PUR SANG	5	0	3	2610,00	1207,00	3817,00	522,00	250
ANGEL WARRIOR	4	H	PUR SANG	7	0	3	2608,00	1172,00	3780,00	372,57	315
LE ROZEL	6	H	PUR SANG	2	0	2	2602,00	1170,00	3772,00	1301,00	260
LOUISE GREEN	4	F	PUR SANG	2	0	2	2602,00	1170,00	3772,00	1301,00	245
PRINCESS LAURA	6	F	PUR SANG	10	0	4	2600,00	1169,00	3769,00	260,00	150
BATHYGAR DU GRENAT	3	H	PUR SANG	3	0	2	2600,00	750,00	3350,00	866,67	
MANGAS	3	H	PUR SANG	7	0	3	2593,00	0,00	2593,00	370,43	250
AFRICAN GREY	9	H	PUR SANG	8	0	2	2592,00	1166,00	3758,00	324,00	210
COSMO BEAU	6	M	PUR SANG	4	0	3	2592,00	626,00	3218,00	648,00	315
TIMBER CIRCLE	4	F	PUR SANG	8	0	3	2587,00	1163,00	3750,00	323,38	290
