Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
CHRISTOPHER RAIMBAULT	105	193	18	101	260796,00	132719,00	393515,00	50672,00	1351,27	2484	2
CLEMENT MERILLE	67	141	18	76	281426,00	100507,00	381933,00	53364,00	1995,93	4200	2
YOANN BARILLE	107	169	18	73	186927,00	54419,00	241346,00	31854,00	1106,08	1747	2
YOANN ROUSSET	122	206	17	98	241030,00	88795,00	329825,00	43071,00	1170,05	1976	2
MARTIN PROTTI	97	154	17	70	213428,00	84424,00	297852,00	36538,00	1385,90	2200	2
MME LAURA POGGIONOVO	151	239	16	101	259074,00	83630,00	342704,00	44307,00	1083,99	1716	2
MME PERRINE CHEYER	143	236	16	94	236207,00	88857,00	325064,00	38217,00	1000,88	1652	2
JEREMY MOISAN	68	137	16	68	150425,00	77562,00	227987,00	27948,00	1097,99	2212	2
LAURENT DOREAU	34	89	16	67	226725,00	10012,00	236737,00	39683,00	2547,47	6668	3
MME SOPHIE CHUETTE	80	149	16	67	186586,00	88728,00	275314,00	35536,00	1252,26	2332	2
GLEN MEURY	188	296	15	126	327188,00	134437,00	461625,00	41479,00	1105,36	1740	2
MAXIMILIEN JUSTUM	153	264	15	108	223906,00	98203,00	322109,00	41702,00	848,13	1463	2
JORDAN PLATEAUX	100	157	15	86	224220,00	33344,00	257564,00	40833,00	1428,15	2242	2
EBBE VERHESTRAETEN	76	151	15	62	235181,00	80794,00	315975,00	25993,00	1557,49	3094	2
THOMAS BLANCHOUIN	59	109	15	60	199799,00	103095,00	302894,00	36336,00	1833,02	3386	2
MME MARINA BRUNELLI	60	175	14	98	235528,00	124439,00	359967,00	40832,00	1345,87	3925	3
GARY SANCHEZ	103	172	13	61	197541,00	110175,00	307716,00	39391,00	1148,49	1918	2
MME ANAELLE MEKOUCHE	124	230	12	106	241752,00	91240,00	332992,00	40709,00	1051,10	1950	2
BERTRAND FLANDRIN	81	155	12	73	209137,00	74460,00	283597,00	29598,00	1349,27	2582	2
MATHIEU CALBRIX	91	128	12	54	169690,00	96782,00	266472,00	32324,00	1325,70	1865	1
MME MARYLINE EON	83	97	12	42	206530,00	100493,00	307023,00	36679,00	2129,18	2488	1
MME ELAURA CIESLIK	14	32	12	16	108115,00	14920,00	123035,00	19734,00	3378,59	7722	2
MME ADELINE MEROU	96	198	11	95	153232,00	63873,00	217105,00	28829,00	773,90	1596	2
JACKY NICOLEAU	133	185	11	73	192450,00	91811,00	284261,00	29968,00	1040,27	1447	1
ANTOINE SUBIAS	122	168	11	72	164594,00	54640,00	219234,00	28169,00	979,73	1349	1
CESAR BELMONT	99	155	11	67	210485,00	103635,00	314120,00	33193,00	1357,97	2126	2
MME LEA BAILS	93	177	11	57	210496,00	79691,00	290187,00	28551,00	1189,24	2263	2
ARTHUR VILCHIEN	91	139	10	70	208556,00	122477,00	331033,00	39444,00	1500,40	2292	2
LEO-PAUL BRECHET	58	80	10	53	154545,00	60972,00	215517,00	27307,00	1931,81	2665	1
MME SHANA TOPIN	75	113	10	49	131972,00	66846,00	198818,00	25829,00	1167,89	1760	2
LOUIS BOUTON	49	57	10	24	118477,00	59453,00	177930,00	16892,00	2078,54	2418	1
