Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MR FRANCIS LANDEAU	1	3	0	2	7410,00	5557,00	12967,00	842,00	2470,00	7410	3
MR MEHDI BENMESSAOUD	1	9	0	3	4450,00	2002,00	6452,00	837,00	494,44	4450	9
MME ANNIE DELARUE	3	13	0	3	4450,00	2002,00	6452,00	837,00	342,31	1483	4
MR MUSTAPHA DLIMSI	2	4	2	0	36650,00	27487,00	64137,00	833,00	9162,50	18325	2
MR DANIEL COLE	2	10	0	6	5263,00	3945,00	9208,00	833,00	526,30	2632	5
MME NATHALIE WALTON	1	4	0	3	4630,00	0,00	4630,00	832,00	1157,50	4630	4
MR MATHIEU LOCHIN	3	8	0	7	11211,00	0,00	11211,00	832,00	1401,38	3737	3
MR CONOR NOLAN	1	1	0	1	10980,00	8235,00	19215,00	832,00	10980,00	10980	1
MR DOMINIC BURKE	2	17	2	9	31493,00	1984,00	33477,00	830,00	1852,53	15746	9
MR VITO CAPOCASALE	1	14	0	6	6765,00	3042,00	9807,00	830,00	483,21	6765	14
MR PHILIPPE STIVAL	1	6	0	2	3654,00	2739,00	6393,00	830,00	609,00	3654	6
MR LAURENT MARCHAT	1	4	0	3	3655,00	2740,00	6395,00	830,00	913,75	3655	4
MR BERNARD CARON	1	4	1	3	9225,00	0,00	9225,00	829,00	2306,25	9225	4
MR BENJAMIN CARON	1	4	1	3	9225,00	0,00	9225,00	829,00	2306,25	9225	4
DUC  D' ALBURQUERQUE	5	22	0	11	21918,00	6076,00	27994,00	829,00	996,27	4384	4
S.C.E.A. ECURIE DES JAP	4	22	1	10	12097,00	742,00	12839,00	822,00	549,86	3024	6
EARL  CHAMP GIGNOUX	2	4	0	2	3600,00	2700,00	6300,00	819,00	900,00	1800	2
MR SAEED AL SUWAIDI	2	4	1	1	6600,00	4950,00	11550,00	818,00	1650,00	3300	2
MME VANESSA OGER	1	3	0	3	7200,00	5400,00	12600,00	818,00	2400,00	7200	3
