Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
MASDREAM	4	H	PUR SANG	6	0	0	0,00	0,00	0,00	0,00	150
LAGHERTA TROIS AA	4	F	*ANGLO-ARABE COMPLEMENT*	2	0	0	0,00	0,00	0,00	0,00	
ECCLOR	4	M	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LAROJA DE BOZOULS	4	F	ARABE	1	0	0	0,00	0,00	0,00	0,00	
LORD DE BOZOULS	4	H	ARABE	1	0	0	0,00	0,00	0,00	0,00	400
MAHSOUB	4	H	ARABE	2	0	0	0,00	0,00	0,00	0,00	420
SHAHZADI	4	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	215
AZKABAN	4	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
AS MAN	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MGHETHA	4	F	ARABE	2	0	0	0,00	0,00	0,00	0,00	390
LOFTI DU BREUIL	4	M	ARABE	4	0	0	0,00	0,00	0,00	0,00	380
LOVE ME DE LA CERE	4	M	ARABE	2	0	0	0,00	0,00	0,00	0,00	400
LADY SAFANA	4	F	ARABE	1	0	0	0,00	0,00	0,00	0,00	410
LA SPITANTE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	190
BLUE TIKI	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
LAVASTONE	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
EDCO	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
L'IDOLE FATAL	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
COSMOPOLITAINE	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	260
TIMMY TRUMPET	4	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	215
LORLIWHIP	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	230
LITCHIE PONTADOUR AA	4	F	ANGLO-ARABE	1	0	0	0,00	0,00	0,00	0,00	
NOUGARO AA	4	H	ANGLO-ARABE DE COMPLEMENT	1	0	0	0,00	0,00	0,00	0,00	525
CESAR DE L'ABBAYE AA	4	M	ANGLO-ARABE	2	0	0	0,00	0,00	0,00	0,00	
O DIVINE AA	4	F	ANGLO-ARABE	1	0	0	0,00	0,00	0,00	0,00	
CHESHIRE CAT AA	4	F	ANGLO-ARABE	3	0	0	0,00	0,00	0,00	0,00	
CYBELLA BELLA AA	4	F	ANGLO-ARABE	1	0	0	0,00	0,00	0,00	0,00	
SIETON	4	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
SEALERIA	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	230
SOLHENGE	4	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
NAISLAND STAR	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	220
VALIBERTY	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
LOUSTIC BERE	4	M	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	265
ENNEDI	4	F	PUR SANG	6	0	0	0,00	0,00	0,00	0,00	210
CORRECTIONNELLE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	235
FINGER TRAOU LAND	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
ASTEROIDE DREAM	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	220
LOVE ME BAIE	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LEGENDE D OSVIN	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	205
SATCHMO	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	505
LE CENT DIX BORGET	4	H	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LEWIS BAIE	4	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	500
LIGHT DE FREGANDE	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
YIRA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LUNA CITY	4	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	200
GALINETTE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	240
LYLOUMEL	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
GLLOQ	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
SARDANE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LADYBIRD DU FENOIR	4	F	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
ROCK DE CHIRON	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	505
LA PETITE NONO	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
DIVINE CHIRON	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LUWAIH	4	H	ARABE	1	0	0	0,00	0,00	0,00	0,00	
WINHERALD LAUJAC	4	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	
LOVE OF GREY	4	H	CHEVAL AUTRE QUE PUR SANG	4	0	0	0,00	0,00	0,00	0,00	
MARCHE SUR L'O AA	4	F	*ANGLO-ARABE*	5	0	0	0,00	0,00	0,00	0,00	
LOUKA LABOUEYRIE AA	4	F	ANGLO-ARABE	2	0	0	0,00	0,00	0,00	0,00	
MRLAKHANI FOR LIFE AA	4	H	*ANGLO-ARABE*	2	0	0	0,00	0,00	0,00	0,00	
LAOS PONTADOUR AA	4	H	ANGLO-ARABE	1	0	0	0,00	0,00	0,00	0,00	
ARMORIQUE	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
LAIKA VAUZELLE	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LIBERIADVILLERETS	4	F	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
LAUDA TE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	205
LAZULI D'AIRY	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LEPTIGABY	4	H	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	470
L'AMIE PRODIGIEUSE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	490
CARIBBEAN PEARL	4	H	PUR SANG	12	0	0	0,00	0,00	0,00	0,00	150
GRIZABELLA	4	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	205
MA VOUTE ETOILEE	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	220
MOONWALKER	4	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	210
ARTICO LIGHT	4	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
OBEQUITO	4	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
L'ARTISTE ESSEF	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
PIN UP	4	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	215
KMARON DE CAMBEILH	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	525
PRINCE JO	4	M	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	420
OCEANO NOX	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	275
IVA DAVEN	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
DOMIZIA SWEETY	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	240
ZARAM	4	F	ARABE	1	0	0	0,00	0,00	0,00	0,00	395
DIOTIME	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
CRISTALLERIA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
LOUXOR DU BREUIL	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	490
LOKE ROMAN TAVEL	4	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	530
LAYLA DU BREUIL	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LOLA DES GENIEVRES	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LORMA	4	F	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
DOUCE AMIE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	525
LILYHAMMER TEK	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MARVIN MARVELOUS	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LA HORSE	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LEGENDE D'AUNOU	4	F	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
LUCKY DES ONGRAIS	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LUNABELA DE PRETOT	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LITTLE MAKER	4	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
DARSHANN DARNOULT	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	220
L'EMBELLIE ARISTO AA	4	F	*ANGLO-ARABE COMPLEMENT*	1	0	0	0,00	0,00	0,00	0,00	
LEMON SWEET	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	560
LOLA KLASS	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
PERLE DE BEAUVAIS	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	270
SANDRO DE CAJUS AA	4	H	ANGLO-ARABE	4	0	0	0,00	0,00	0,00	0,00	
LEIA DE LA BRUNIE AA	4	F	ANGLO-ARABE	3	0	0	0,00	0,00	0,00	0,00	
DAHMAN AL SHAHANIA	4	H	ARABE	1	0	0	0,00	0,00	0,00	0,00	395
HM NAHMODALLAH	4	M	ARABE	4	0	0	0,00	0,00	0,00	0,00	370
MOHTARAM	4	M	ARABE	2	0	0	0,00	0,00	0,00	0,00	450
RAHIMA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LAVRIMA	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
ANOUSTE AL CASSAGNE	4	F	ARABE	3	0	0	0,00	0,00	0,00	0,00	390
PARIS GAGNANT AA	4	M	ANGLO-ARABE	4	0	0	0,00	0,00	0,00	0,00	
BRIDGET POMPADOUR	4	F	ARABE	1	0	0	0,00	0,00	0,00	0,00	390
ZALA	4	F	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	230
FORCE NAVALE	4	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	200
MEDELIA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	520
LADY DI LA COLMINE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	560
LICHOEUR DE SKY	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MAHARLYKA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
L'ALLEE DEN	4	H	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
ENNAMORATA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	250
L'AMIE LARISSA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	355
LYKORLANN	4	F	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
ALBATROS	4	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
STORMS KING	4	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
LEADER BLACK	4	H	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
BRONTE SISTER	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	240
CAMARLEEN	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	230
CADET DE GASCOGNE	4	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
AVISE	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LAVOILA LA MOME	4	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
FASCINANTE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
FASNY	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	240
GOFAS	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	190
BAKHILOVA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	280
PIETRAV AA	4	F	ANGLO-ARABE	1	0	0	0,00	0,00	0,00	0,00	
LIZONNE AA	4	F	ANGLO-ARABE DE COMPLEMENT	1	0	0	0,00	0,00	0,00	0,00	
VICTOIRE DE CADIX	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
ZEMBLA	4	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	
ALLIXWAVE DE CERES	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	230
AL NATIBIS UP	4	M	ARABE	1	0	0	0,00	0,00	0,00	0,00	395
LE COREZIEN	4	M	ARABE	1	0	0	0,00	0,00	0,00	0,00	
CAID DU SOLEIL	4	M	ARABE	1	0	0	0,00	0,00	0,00	0,00	440
SISTERLANDE AA	4	F	ANGLO-ARABE DE COMPLEMENT	1	0	0	0,00	0,00	0,00	0,00	
ASSWAN	4	M	ARABE	1	0	0	0,00	0,00	0,00	0,00	
HAYAT SAINT LON	4	F	ARABE	1	0	0	0,00	0,00	0,00	0,00	
SOLTANA BELIEVE	4	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	175
NOBLE BREATH	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	385
PARISIAN LEAH	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	330
DONALYA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	325
PACOSTAR	4	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	195
BAYSANGUR	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	245
LAULNE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	400
RUE CUSTINE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	295
BAYLINER	4	M	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	240
IRINKA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	210
TRIBAL CHIEF	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	410
UNIVERSE	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
NAXOS	4	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	205
BLUE BAY	4	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	170
LEZAMA DREAMS	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	205
SOVER FAL	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	205
YAKAMOUN	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	330
FALCON SPIRIT	4	M	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	220
WHILAND	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	305
ANASITA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	230
PRINCESSE BOBBY	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	235
ALI	4	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	310
LADY INVINCIBLE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	415
ETEL	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	250
GOT BEACH	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	200
ALGOT	4	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	190
ALEMANIA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	345
L'ARDECHOISE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	340
GOIZ ARGI	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	180
SOUND OF THUNDER	4	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	255
HOLLY PHELIE	4	F	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	195
NIKOLETA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
BUSTOPHER JONES	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	220
OSHA	4	F	ARABE	1	0	0	0,00	0,00	0,00	0,00	
ROCAMBOLESQUE	4	H	PUR SANG	8	0	0	0,00	0,00	0,00	0,00	285
SAIL ON	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	530
DAMOU	4	F	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	215
TAHINI	4	M	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	265
ISTANBLUE	4	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	280
SPIRITUALE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LOR LAGOON	4	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	315
FINE GOLD	4	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	250
RUE BLEUE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	245
EMBRACE ADVERSITY	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	310
JANAEN	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
BAGGALA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	335
CICCIO GIRL	3	F	PUR SANG	8	0	0	0,00	0,00	0,00	0,00	230
MATADOR WOOD	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
ZOUZAL	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	280
METS LE FEU	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
BOLKHOV	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
KOBYLA	3	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	
KISS ME AT SEA	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
RED GUST	3	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
TAKE OFF ROLL	3	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
ROSE BRESIL	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
ANGAD	3	M	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
MORAMBO	3	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	270
ROCKSHALAA	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
SHAAD IMPACT	3	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	240
KATTEGAT	3	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	
COOL DAY	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MAGIC LE DUN	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MAGIC IS MAGIC	3	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	235
GALIA CI	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
AMERICADREAM	3	F	PUR SANG	9	0	0	0,00	0,00	0,00	0,00	205
FEEL THE HEAT	3	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	270
KYRIELLE	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	270
DE FELICE	3	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	310
PIERO THE BEST	3	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	285
MISS GALESTE	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
CYBELLE DE L'AUNAY	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	590
TY REX DU CLOS	3	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	235
REMOONDER	3	F	PUR SANG	7	0	0	0,00	0,00	0,00	0,00	
HERMANCE	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
MANSONNIENNE	3	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	295
ALTANA	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
HIGH DREAM BOY	3	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	270
ENGLESQUEVILLE	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
ROCKEOP	3	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
MOULES FRITES	3	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MASTER FALCON	3	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	585
MINUIT PHILE	3	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MY SUN DREAM	3	H	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MA CATHY	3	F	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
LEMPIKA PY	3	F	ARABE	3	0	0	0,00	0,00	0,00	0,00	
STUPENDOUS HEART	3	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
ANOTINE	3	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	240
MERVIN	3	H	CHEVAL AUTRE QUE PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
MANASTELLA	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MONTROUGE	3	H	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
AMANDINES	3	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	270
L'INATTENDUE	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
CYANN MONET	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
FLAVIE	3	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
YELLOW SOMEWHERE	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
BOGDANN	3	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	345
TANTATTENDU	3	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	230
STYLE DE MIMI	3	H	PUR SANG	6	0	0	0,00	0,00	0,00	0,00	215
MAREE HAUTE	3	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MAC FIRST	3	H	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
PERLE DU SUD	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MACKENZIE KARAK	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MOUILLE TA CHEMISE	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	575
MERCURE CROYSSANCE	3	H	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
MY KALESSA	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MISS FOREZ	3	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
NANOUCK	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
UN JOUR POUR MOI	3	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
MALT	3	H	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
PRINCESS PIKACHU	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LE PETIT CHEF	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MAX SOURNIAC	3	H	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
ANGOIRE	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
QARLYGA	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	370
EURASIA	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	350
ORMANDA	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MISTRAL BLOU	3	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	220
MR CLARCK	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MAHALA	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	295
VILLALBA	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
CABAL DE FLETCHA	3	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
MONEY DELABARRIERE	3	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	245
SPASIMANTE	3	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	230
ZARREEN	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	220
MRS BOHEMIAN	3	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	280
HIMEROS	3	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	290
DREYFUSARD	3	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	240
PAT PATROUILLE	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MIND THE KAP	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	535
MUSE KADE	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MARQUISE DU LYS	3	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
ANTANDRA SWEETY	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
ELLA GRANDE	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LA TRIOMPHANTE	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	280
CATALPA	3	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	240
SOSWEETY	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
CHEVENON	3	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
MINUIT DU SEUIL	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	540
MEDREENNE	3	F	CHEVAL AUTRE QUE PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
WALSCHAN	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
APOLON DE CHARNIE	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
BLISTRO	3	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	250
LATROBE SKY	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	260
MILADY ST GEORGES	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MYRTE JERSEY	3	F	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LE PETIT TONTON	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MELINOS DE CHARNIE	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MAGNOLIADUQUARTIER	3	F	CHEVAL AUTRE QUE PUR SANG	3	0	0	0,00	0,00	0,00	0,00	
LIEUTENANT DAN	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
MON DESTIN	3	H	CHEVAL AUTRE QUE PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
BELLE NANAS	3	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
JERUSALEMA	3	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	580
HOBRION DE HOUELLE	3	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
