Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
KAWAALOT (IRE)	4	H	PUR SANG	7	1	2	15620,00	7029,00	22649,00	2231,00	315
OLYMPIC MESSAGE (IRE)	6	H	PUR SANG	3	0	3	15524,00	6984,00	22508,00	5174,00	415
SAINT LAURENT	3	M	PUR SANG	6	1	5	15514,00	11635,00	27149,00	2585,00	305
REVE DU FRAISSE	3	M	PUR SANG	3	1	2	15504,00	11627,00	27131,00	5168,00	360
SIR TOMMY CEN (IRE)	4	M	PUR SANG	3	1	2	15502,00	6975,00	22477,00	5167,00	440
SILVER ARROW IRE	4	H	PUR SANG	4	1	3	15470,00	0,00	15470,00	3867,00	350
THE FIST	3	M	PUR SANG	4	1	2	15446,00	11583,00	27029,00	3861,00	300
TIMBALLINA GER	6	F	PUR SANG	7	1	5	15434,00	0,00	15434,00	2204,00	275
SPANISH PRINCE	4	H	PUR SANG	2	1	1	15372,00	6917,00	22289,00	7686,00	400
LIGHT OF THUNDER	3	F	PUR SANG	3	1	1	15360,00	11520,00	26880,00	5120,00	340
NOBLE D'ARGENT	3	H	PUR SANG	2	1	0	15350,00	11512,00	26862,00	7675,00	405
HAZA	4	H	PUR SANG	6	1	3	15262,00	6867,00	22129,00	2543,00	375
RUE POUSSIN	4	F	PUR SANG	3	1	1	15250,00	6861,00	22111,00	5083,00	305
ARTEMISE	3	F	PUR SANG	5	1	3	15239,00	11429,00	26668,00	3047,00	310
BOOGIE	8	H	PUR SANG	4	1	3	15229,00	6851,00	22080,00	3807,00	395
SEESHAUPT	3	F	PUR SANG	3	1	1	15178,00	11383,00	26561,00	5059,00	355
MELANIES JOY GB	5	H	PUR SANG	5	1	3	15173,00	0,00	15173,00	3034,00	285
PELIGROSO	3	H	PUR SANG	3	1	2	15148,00	11360,00	26508,00	5049,00	390
MARINALEDA	4	F	PUR SANG	2	0	2	15144,00	6813,00	21957,00	7572,00	365
CORONADO	5	H	PUR SANG	6	1	2	15138,00	6810,00	21948,00	2523,00	285
PERSIANROMY	3	F	PUR SANG	5	0	5	15132,00	11349,00	26481,00	3026,00	315
MAROONED	4	F	PUR SANG	3	1	1	15120,00	6804,00	21924,00	5040,00	380
NEVER COME BACK	10	H	PUR SANG	3	2	1	15098,00	6792,00	21890,00	5032,00	265
MONSIEURVALCHOP	7	H	PUR SANG	6	1	3	15075,00	6782,00	21857,00	2512,00	265
LA MARITZA (IRE)	3	F	PUR SANG	6	1	3	15035,00	11274,00	26309,00	2505,00	315
ROYAL ENCLOSURE GB	4	H	PUR SANG	9	1	3	15008,00	0,00	15008,00	1667,00	260
BASQUIAT	3	H	PUR SANG	3	1	2	14976,00	11232,00	26208,00	4992,00	350
LISEO IRE	7	H	PUR SANG	4	1	3	14952,00	0,00	14952,00	3738,00	310
TIBERIANA	4	F	PUR SANG	5	2	3	14934,00	6719,00	21653,00	2986,00	260
BAWE ISLAND	5	F	PUR SANG	8	2	3	14911,00	6709,00	21620,00	1863,00	205
KOMET CHOP	3	M	PUR SANG	4	1	3	14899,00	11173,00	26072,00	3724,00	375
LILAS TREZY	4	F	PUR SANG	3	1	1	14888,00	6699,00	21587,00	4962,00	305
OCTANE IRE	4	H	PUR SANG	4	1	3	14871,00	0,00	14871,00	3717,00	300
JOHNNY DRIVE	3	H	PUR SANG	5	2	3	14857,00	11141,00	25998,00	2971,00	290
SPRING HEART	5	F	PUR SANG	3	1	1	14832,00	6674,00	21506,00	4944,00	325
ALBERTINELLI	7	H	PUR SANG	2	1	1	14750,00	6636,00	21386,00	7375,00	260
SPANISH LIGHT	6	H	PUR SANG	5	0	4	14747,00	6634,00	21381,00	2949,00	360
ST GERMAIN	3	H	PUR SANG	5	1	4	14733,00	11049,00	25782,00	2946,00	280
ZAKOSHA	4	F	PUR SANG	4	1	2	14724,00	6625,00	21349,00	3681,00	360
BARGING THRU GB	7	H	PUR SANG	4	1	2	14706,00	0,00	14706,00	3676,00	330
FREJA	7	F	PUR SANG	4	1	3	14660,00	6596,00	21256,00	3665,00	350
JEZQAZGAN	3	M	PUR SANG	5	1	4	14660,00	10994,00	25654,00	2932,00	330
HOUVILLE	3	F	PUR SANG	2	1	1	14654,00	10990,00	25644,00	7327,00	
ZARAKI (IRE)	3	M	PUR SANG	1	0	1	14640,00	10980,00	25620,00	14640,00	
NATIVE WARRIOR GB	5	H	PUR SANG	1	0	1	14640,00	0,00	14640,00	14640,00	
AZIMPOUR IRE	4	M	PUR SANG	2	0	1	14640,00	0,00	14640,00	7320,00	500
MY HIGHNESS IRE	3	F	PUR SANG	1	0	1	14640,00	0,00	14640,00	14640,00	495
SAMANGAN IRE	3	M	PUR SANG	1	0	1	14640,00	0,00	14640,00	14640,00	505
CAYSSIE MA STAR	4	F	PUR SANG	5	1	4	14630,00	6581,00	21211,00	2926,00	290
ALPENVEILCHEN (IRE)	3	F	PUR SANG	2	1	1	14630,00	10972,00	25602,00	7315,00	400
ODIN NORMANDY	7	H	PUR SANG	3	2	0	14600,00	6570,00	21170,00	4866,00	295
ROI TREZY	3	M	PUR SANG	3	1	2	14593,00	10944,00	25537,00	4864,00	350
AUTUMN TWILIGHT IRE	8	M	PUR SANG	7	1	3	14592,00	0,00	14592,00	2084,00	235
ZARAMIX	3	M	PUR SANG	2	1	1	14573,00	10929,00	25502,00	7286,00	
CHARMING ZEL	3	F	PUR SANG	2	1	1	14573,00	10929,00	25502,00	7286,00	
ACARY	3	H	PUR SANG	2	1	1	14573,00	10929,00	25502,00	7286,00	
NEW CONNECTION IRE	3	H	PUR SANG	2	1	1	14573,00	0,00	14573,00	7286,00	
NO TUNE (GB)	3	F	PUR SANG	2	0	2	14540,00	10905,00	25445,00	7270,00	445
TANIS	5	F	PUR SANG	5	1	3	14454,00	6503,00	20957,00	2890,00	305
CIAO PA'	6	M	PUR SANG	5	0	5	14446,00	6498,00	20944,00	2889,00	395
SISSY DU GROHO	4	F	PUR SANG	3	1	2	14432,00	6493,00	20925,00	4810,00	330
NIGHT ACTION	5	H	PUR SANG	7	1	4	14430,00	6492,00	20922,00	2061,00	240
CHARM KING	9	H	PUR SANG	6	2	1	14416,00	6487,00	20903,00	2402,00	240
SUN PROJECT	5	H	PUR SANG	4	1	2	14405,00	6481,00	20886,00	3601,00	260
COSMIC FRONT (GB)	5	F	PUR SANG	2	1	0	14400,00	6480,00	20880,00	7200,00	375
AME D'OR (IRE)	4	F	PUR SANG	2	1	0	14400,00	6480,00	20880,00	7200,00	370
ANANTEAL	4	H	PUR SANG	5	1	2	14390,00	6475,00	20865,00	2878,00	375
RECOLETTY	6	F	PUR SANG	4	1	2	14386,00	6472,00	20858,00	3596,00	295
MARCUS AURELIUS	6	H	PUR SANG	2	1	1	14340,00	6453,00	20793,00	7170,00	415
MISTER POWER	6	H	PUR SANG	6	1	3	14311,00	6438,00	20749,00	2385,00	265
ON LOCKDOWN	7	H	PUR SANG	5	1	3	14305,00	6436,00	20741,00	2861,00	350
ARBUS GB	3	F	PUR SANG	2	1	1	14294,00	0,00	14294,00	7147,00	
DRACO	5	H	PUR SANG	5	1	4	14270,00	6420,00	20690,00	2854,00	260
ZASTER FOR ALL	8	F	PUR SANG	3	2	0	14200,00	6390,00	20590,00	4733,00	205
NO BAY	5	H	PUR SANG	3	1	1	14160,00	6372,00	20532,00	4720,00	360
LE CONQUERANT	4	H	PUR SANG	2	1	1	14160,00	6372,00	20532,00	7080,00	370
GOUTTES DE DIEU	3	H	PUR SANG	2	1	1	14160,00	10620,00	24780,00	7080,00	365
NORTHERN TERRITORY	3	M	PUR SANG	2	1	1	14160,00	10620,00	24780,00	7080,00	370
ESPRONCEDA IRE	3	M	PUR SANG	6	1	5	14112,00	0,00	14112,00	2352,00	300
VICTORY CALL	4	F	PUR SANG	4	0	3	14097,00	6342,00	20439,00	3524,00	350
EOSTRE IRE	3	F	PUR SANG	2	1	1	14084,00	0,00	14084,00	7042,00	
ALICANTO	6	H	PUR SANG	4	1	2	14080,00	6334,00	20414,00	3520,00	285
ZENADIA	3	F	PUR SANG	2	1	1	13989,00	10491,00	24480,00	6994,00	360
YOKEN	5	H	PUR SANG	3	1	1	13986,00	6293,00	20279,00	4662,00	350
RAKHIM	4	H	PUR SANG	4	1	2	13973,00	6287,00	20260,00	3493,00	385
GAVIAL	7	H	PUR SANG	2	2	0	13950,00	6277,00	20227,00	6975,00	270
TOIMY SON	7	H	PUR SANG	4	1	3	13926,00	6266,00	20192,00	3481,00	400
SPEEDY GREEN	4	H	PUR SANG	4	1	3	13894,00	6251,00	20145,00	3473,00	300
CENTRICAL (IRE)	8	H	PUR SANG	5	1	3	13889,00	6249,00	20138,00	2777,00	400
ALGECIRAS	7	F	PUR SANG	8	1	4	13875,00	6242,00	20117,00	1734,00	245
DUBAIEARTH IRE	3	F	PUR SANG	3	1	2	13874,00	0,00	13874,00	4624,00	385
DISILLUSION IRE	6	M	PUR SANG	3	1	2	13861,00	0,00	13861,00	4620,00	390
KENZAL	8	H	PUR SANG	6	1	3	13855,00	6233,00	20088,00	2309,00	315
VALENTINE DAY	4	F	PUR SANG	5	1	3	13852,00	6233,00	20085,00	2770,00	260
HAMILTON	6	H	PUR SANG	4	1	2	13835,00	6224,00	20059,00	3458,00	305
LIMPIDE	3	F	PUR SANG	2	1	1	13824,00	10367,00	24191,00	6912,00	380
MAD WHIP	8	H	PUR SANG	3	1	1	13800,00	6209,00	20009,00	4600,00	335
LE TOLIER	4	H	PUR SANG	4	1	3	13782,00	6201,00	19983,00	3445,00	315
I AM STILL STANDING	3	F	PUR SANG	4	1	2	13775,00	10329,00	24104,00	3443,00	325
ZAMBEZI	3	M	PUR SANG	2	0	2	13720,00	10290,00	24010,00	6860,00	465
RADIANT	3	F	PUR SANG	1	1	0	13700,00	10275,00	23975,00	13700,00	375
VIVA LA SKIDS	3	F	PUR SANG	3	1	0	13700,00	10275,00	23975,00	4566,00	435
SAY SQUIRREL	2	F	PUR SANG	1	1	0	13700,00	10275,00	23975,00	13700,00	
MAI DIRE MAI (GB)	3	H	PUR SANG	1	1	0	13700,00	10275,00	23975,00	13700,00	415
SLEIPNIR NORMANDY	5	H	PUR SANG	5	1	2	13680,00	6154,00	19834,00	2736,00	300
INTUITION	5	F	PUR SANG	9	1	3	13678,00	6154,00	19832,00	1519,00	270
ADLAN SENORA	5	M	PUR SANG	3	1	1	13670,00	6151,00	19821,00	4556,00	320
PURPLE MOOD	5	H	PUR SANG	5	1	3	13669,00	6150,00	19819,00	2733,00	310
DUTY	4	H	PUR SANG	2	1	1	13642,00	6138,00	19780,00	6821,00	375
STAR CREEK	4	H	PUR SANG	4	1	2	13530,00	6086,00	19616,00	3382,00	290
LEGAL EAGLE	4	H	PUR SANG	6	1	2	13460,00	6056,00	19516,00	2243,00	275
INTELLITA	5	F	PUR SANG	2	2	0	13450,00	6052,00	19502,00	6725,00	270
DON FALCO	7	H	PUR SANG	7	1	4	13424,00	6039,00	19463,00	1917,00	245
QUEEN MEKHTAAL	3	F	PUR SANG	4	1	3	13413,00	10059,00	23472,00	3353,00	350
CAUDRY	3	F	PUR SANG	2	1	1	13374,00	10030,00	23404,00	6687,00	385
ALTO BLUES	3	H	PUR SANG	2	1	1	13374,00	10030,00	23404,00	6687,00	
FAOLIO	3	H	PUR SANG	4	1	3	13355,00	10015,00	23370,00	3338,00	365
CRACKING GOOD TIME IRE	3	F	PUR SANG	2	1	1	13248,00	0,00	13248,00	6624,00	
MOONEY VISION IRE	3	H	PUR SANG	2	1	1	13248,00	0,00	13248,00	6624,00	360
JARKI	4	H	PUR SANG	5	1	4	13246,00	5959,00	19205,00	2649,00	275
AMORE MIA	4	F	PUR SANG	5	1	1	13238,00	5956,00	19194,00	2647,00	260
NEW RUN	3	M	PUR SANG	3	1	2	13218,00	9913,00	23131,00	4406,00	390
DOCTEUR TOURNESOL	6	H	PUR SANG	5	1	4	13196,00	5936,00	19132,00	2639,00	235
SONNAZ	4	H	PUR SANG	4	1	2	13174,00	5928,00	19102,00	3293,00	305
SHEERAN (IRE)	3	F	PUR SANG	2	1	1	13154,00	9865,00	23019,00	6577,00	395
HOMERE USA	3	H	PUR SANG	2	1	1	13154,00	0,00	13154,00	6577,00	
HEPBURN	3	F	PUR SANG	3	1	2	13148,00	9861,00	23009,00	4382,00	350
EKTORIA	6	F	PUR SANG	7	1	5	13135,00	5908,00	19043,00	1876,00	265
BASANTI	3	F	PUR SANG	3	1	1	13117,00	9837,00	22954,00	4372,00	390
ABIAT	5	F	PUR SANG	3	1	1	13113,00	5900,00	19013,00	4371,00	380
J'AURAIS DU	10	H	PUR SANG	8	1	4	13100,00	5893,00	18993,00	1637,00	250
AGRI	6	H	PUR SANG	7	1	3	13068,00	5878,00	18946,00	1866,00	245
SULLY	3	H	PUR SANG	6	1	5	13066,00	9797,00	22863,00	2177,00	315
LELIO	4	H	PUR SANG	4	1	2	13037,00	5866,00	18903,00	3259,00	300
IMPITOYABLE	7	H	PUR SANG	4	1	2	13013,00	5855,00	18868,00	3253,00	335
DO FOR LOVE IRE	3	F	PUR SANG	2	1	1	12990,00	0,00	12990,00	6495,00	400
REVUELTO	3	M	PUR SANG	2	1	1	12988,00	9741,00	22729,00	6494,00	350
KEY TO VICTORY	4	F	PUR SANG	6	1	1	12972,00	5836,00	18808,00	2162,00	245
LESSLEPASSER	7	H	PUR SANG	2	1	1	12967,00	5834,00	18801,00	6483,00	460
EGYPTIAN GLORY	3	F	PUR SANG	2	1	1	12967,00	9724,00	22691,00	6483,00	
ZILCOVER	7	H	PUR SANG	5	1	3	12962,00	5832,00	18794,00	2592,00	245
YELLOW HAWK	4	H	PUR SANG	4	1	3	12959,00	5829,00	18788,00	3239,00	310
PLOTINUS	7	H	PUR SANG	1	1	0	12950,00	5827,00	18777,00	12950,00	340
ALLURRE	7	F	PUR SANG	3	1	0	12950,00	5827,00	18777,00	4316,00	390
TROPHANE	5	F	PUR SANG	1	1	0	12950,00	5827,00	18777,00	12950,00	375
D'ORSAY	4	H	PUR SANG	4	1	0	12950,00	5827,00	18777,00	3237,00	200
VESINABA	10	H	PUR SANG	4	1	2	12945,00	5824,00	18769,00	3236,00	205
TESTIFY	3	H	PUR SANG	2	1	1	12932,00	9699,00	22631,00	6466,00	
PINK VALENTINE	7	F	PUR SANG	3	1	1	12928,00	5817,00	18745,00	4309,00	240
CAPITOL HILL	3	H	PUR SANG	6	1	3	12902,00	9676,00	22578,00	2150,00	290
MATAURI QUEEN	3	F	PUR SANG	4	1	2	12888,00	9666,00	22554,00	3222,00	370
CHILL Y FLAMA GB	3	F	PUR SANG	2	1	1	12864,00	0,00	12864,00	6432,00	420
PLATA D OCTOBRE	4	F	PUR SANG	5	0	5	12838,00	5776,00	18614,00	2567,00	290
CHIRIMIRI GB	8	H	PUR SANG	5	1	2	12824,00	0,00	12824,00	2564,00	345
FRANKISH IRE	3	M	PUR SANG	2	1	1	12804,00	0,00	12804,00	6402,00	
IMPERIOR	3	M	PUR SANG	1	1	0	12800,00	9600,00	22400,00	12800,00	440
DOLMALAN (IRE)	3	M	PUR SANG	1	1	0	12800,00	9600,00	22400,00	12800,00	
WOOTTON CENTURION (IRE)	3	M	PUR SANG	1	1	0	12800,00	9600,00	22400,00	12800,00	
PEARLED MAJESTY GB	3	M	PUR SANG	1	1	0	12800,00	0,00	12800,00	12800,00	440
SYNARAN IRE	3	H	PUR SANG	1	1	0	12800,00	0,00	12800,00	12800,00	450
GILDED PRIZE GB	3	F	PUR SANG	1	1	0	12800,00	0,00	12800,00	12800,00	
STARLIGHT	5	F	PUR SANG	3	1	2	12791,00	5755,00	18546,00	4263,00	220
CALIFANO	7	H	PUR SANG	6	1	4	12783,00	5750,00	18533,00	2130,00	260
EL CANEY GB	8	H	PUR SANG	8	1	3	12745,00	0,00	12745,00	1593,00	385
LIGHTED GLORY	7	F	PUR SANG	11	0	7	12722,00	5723,00	18445,00	1156,00	165
MUNGASHA	4	H	PUR SANG	5	1	1	12710,00	5719,00	18429,00	2542,00	315
ALEKSINE	4	M	PUR SANG	3	1	1	12688,00	5709,00	18397,00	4229,00	350
BELL SONG	6	F	PUR SANG	3	2	1	12662,00	5697,00	18359,00	4220,00	270
RIO	5	F	PUR SANG	4	1	3	12637,00	5686,00	18323,00	3159,00	295
PARISIAN BELLE	8	F	PUR SANG	3	1	2	12634,00	5684,00	18318,00	4211,00	185
INTERSTELLA GER	8	F	PUR SANG	6	1	4	12610,00	0,00	12610,00	2101,00	310
LIKE LINDY USA	3	F	PUR SANG	4	0	3	12608,00	0,00	12608,00	3152,00	410
RENAD GB	3	F	PUR SANG	3	1	1	12600,00	0,00	12600,00	4200,00	340
CAMPELO GB	5	H	PUR SANG	3	1	2	12596,00	0,00	12596,00	4198,00	360
AQUA AURA	3	F	PUR SANG	6	1	3	12578,00	9431,00	22009,00	2096,00	280
PRADARO	11	H	PUR SANG	4	1	1	12558,00	5651,00	18209,00	3139,00	350
LOOK	3	F	PUR SANG	5	0	4	12558,00	9418,00	21976,00	2511,00	325
ZOUBAREVA	6	F	PUR SANG	5	1	3	12555,00	5648,00	18203,00	2511,00	190
TI AMO BELLO	3	M	PUR SANG	4	1	3	12552,00	9413,00	21965,00	3138,00	370
COGOLIN	8	H	PUR SANG	5	1	3	12550,00	5646,00	18196,00	2510,00	275
LOVELY ANGEL	8	F	PUR SANG	2	1	1	12539,00	5642,00	18181,00	6269,00	290
CUALIFICAR GB	4	M	PUR SANG	1	0	1	12495,00	0,00	12495,00	12495,00	520
EFFIRA	5	F	PUR SANG	2	1	1	12449,00	5601,00	18050,00	6224,00	330
PISORNO	8	H	PUR SANG	4	2	1	12417,00	5587,00	18004,00	3104,00	245
MICKAEL D'OO	3	H	PUR SANG	2	1	1	12414,00	9310,00	21724,00	6207,00	
EUSKADI	4	M	PUR SANG	3	1	2	12399,00	5579,00	17978,00	4133,00	410
CRACK CITY	6	H	PUR SANG	6	1	2	12394,00	5576,00	17970,00	2065,00	235
SUNDARA USA	3	F	PUR SANG	2	1	1	12390,00	0,00	12390,00	6195,00	
PAY TO LEARN	5	H	PUR SANG	1	1	0	12350,00	5557,00	17907,00	12350,00	430
EDIBEST FAL	4	H	PUR SANG	3	1	1	12350,00	5556,00	17906,00	4116,00	320
VARANDIR	3	M	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
NITY GALESTE	3	M	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
TEMAPICA	3	F	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
HOLY SPIRIT	3	H	PUR SANG	2	1	0	12350,00	9262,00	21612,00	6175,00	
YMEEELIH	3	F	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
DANTE NONANTAIS	3	H	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
THE LAST DANCE	3	F	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
BEHRAYNA	3	F	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
ERDENALI (FR)	3	H	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
PHINEAS (GB)	4	H	PUR SANG	1	1	0	12350,00	5557,00	17907,00	12350,00	450
SONATINE (IRE)	3	F	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	415
HARISSA (IRE)	3	F	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
WIKI (GB)	3	M	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
ECIJA (GB)	3	F	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	400
MR LOPE CEN (IRE)	3	M	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
RUMORISTE GB	3	M	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
BOCCA AL LUPO (IRE)	3	M	PUR SANG	1	1	0	12350,00	9262,00	21612,00	12350,00	
AERONEF IRE	3	M	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	395
KHOZAN GB	3	H	PUR SANG	2	1	0	12350,00	0,00	12350,00	6175,00	
PIOTR IRE	3	M	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
CALASITA IRE	3	F	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
RECOLLECT IRE	3	H	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
SCUTARI GB	3	M	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	370
GRANDE BAIGNEUSE GB	3	F	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
HOW ARE YOU IRE	3	M	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
SALITOS IRE	3	M	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
NAY	3	F	PUR SANG	2	1	1	12309,00	9231,00	21540,00	6154,00	360
BAIGNADE IRE	5	F	PUR SANG	5	1	1	12298,00	0,00	12298,00	2459,00	295
DISSEMBLE	3	F	PUR SANG	2	1	1	12288,00	9216,00	21504,00	6144,00	
INGEBORG	3	F	PUR SANG	4	0	4	12283,00	9211,00	21494,00	3070,00	360
DARK SECRET	4	M	PUR SANG	3	0	3	12273,00	5521,00	17794,00	4091,00	375
CANDYMAN	5	H	PUR SANG	3	1	2	12269,00	5519,00	17788,00	4089,00	315
MISTER BLACK	3	H	PUR SANG	4	0	2	12255,00	9191,00	21446,00	3063,00	340
COCO VANILLE	3	F	PUR SANG	3	1	2	12207,00	9155,00	21362,00	4069,00	370
BELLA D'ANJOU	4	F	PUR SANG	3	1	2	12202,00	5490,00	17692,00	4067,00	355
RIDWAAN	9	H	PUR SANG	8	0	5	12174,00	5475,00	17649,00	1521,00	280
RIYAK	8	H	PUR SANG	8	0	7	12137,00	5459,00	17596,00	1517,00	305
BRIONA	5	F	PUR SANG	2	1	1	12086,00	5438,00	17524,00	6043,00	305
VOLCANO	4	H	PUR SANG	3	1	1	12086,00	5438,00	17524,00	4028,00	360
ALINKA	3	F	PUR SANG	7	1	3	12080,00	9060,00	21140,00	1725,00	305
RED SCOTCH	3	H	PUR SANG	4	0	4	12080,00	9059,00	21139,00	3020,00	320
ESKANDANI	5	H	PUR SANG	7	1	3	12072,00	5431,00	17503,00	1724,00	235
HARRISON POINT	9	H	PUR SANG	5	1	3	12064,00	5427,00	17491,00	2412,00	295
AL ALMARCHAL IRE	5	M	PUR SANG	3	0	2	12048,00	0,00	12048,00	4016,00	340
PORT SANTA PONSA	5	H	PUR SANG	4	1	2	12044,00	5419,00	17463,00	3011,00	235
PLANCKEINSTEIN	4	H	PUR SANG	3	1	2	12034,00	5414,00	17448,00	4011,00	360
ZADE GB	3	M	PUR SANG	3	0	3	12032,00	0,00	12032,00	4010,00	405
AMERICAN GLORY	5	F	PUR SANG	5	1	2	12000,00	5399,00	17399,00	2400,00	380
HOWITZER	3	M	PUR SANG	2	1	0	12000,00	9000,00	21000,00	6000,00	360
MIA GRANDE IRE	5	H	PUR SANG	4	1	2	11970,00	0,00	11970,00	2992,00	250
NICE RULER	5	H	PUR SANG	5	1	2	11940,00	5372,00	17312,00	2388,00	275
SEU JO IRE	3	M	PUR SANG	3	1	2	11940,00	0,00	11940,00	3980,00	375
ILE AUX ROSES	3	F	PUR SANG	5	1	3	11914,00	8935,00	20849,00	2382,00	280
VINGT SEPT	4	H	PUR SANG	3	1	2	11899,00	5353,00	17252,00	3966,00	285
ASPRILA GB	3	F	PUR SANG	4	0	4	11887,00	0,00	11887,00	2971,00	310
THE CAT'S	5	H	PUR SANG	5	1	2	11855,00	5334,00	17189,00	2371,00	245
MERVEILLE	3	F	PUR SANG	3	1	2	11818,00	8862,00	20680,00	3939,00	310
DALYAMIX	4	F	PUR SANG	4	0	4	11780,00	5299,00	17079,00	2945,00	280
AUSTRALASIA (IRE)	3	F	PUR SANG	2	1	1	11760,00	8820,00	20580,00	5880,00	365
NIGHT MARY	3	F	PUR SANG	3	1	2	11754,00	8815,00	20569,00	3918,00	320
TERREDEGUERRE	6	F	PUR SANG	6	1	4	11743,00	5283,00	17026,00	1957,00	275
PERCEVAL	3	M	PUR SANG	4	0	4	11712,00	8784,00	20496,00	2928,00	300
KRASKHOV	4	H	PUR SANG	2	0	2	11707,00	5267,00	16974,00	5853,00	390
STARAC	4	H	PUR SANG	4	1	2	11692,00	5260,00	16952,00	2923,00	350
HARMATTAN	6	H	PUR SANG	7	1	5	11687,00	5258,00	16945,00	1669,00	245
LOUIS SKI	7	H	PUR SANG	3	1	1	11648,00	5241,00	16889,00	3882,00	305
SILVER CONDOR	10	H	PUR SANG	7	1	3	11646,00	5240,00	16886,00	1663,00	190
LEVER DE RIDEAU	3	H	PUR SANG	3	0	3	11628,00	8720,00	20348,00	3876,00	350
BALTA	3	H	PUR SANG	5	1	3	11623,00	8716,00	20339,00	2324,00	300
LIBECCIO WIND IRE	3	M	PUR SANG	3	0	3	11610,00	0,00	11610,00	3870,00	405
HAUSSEZ	7	H	PUR SANG	4	1	1	11602,00	5220,00	16822,00	2900,00	355
HOLLIE WOOD	3	F	PUR SANG	3	1	1	11602,00	8701,00	20303,00	3867,00	340
KELLY KEY	6	F	PUR SANG	6	1	4	11599,00	5217,00	16816,00	1933,00	285
WEEKEN	3	H	PUR SANG	2	1	1	11596,00	8697,00	20293,00	5798,00	
CHARMING CAT	3	M	PUR SANG	6	1	2	11584,00	8686,00	20270,00	1930,00	285
VIZINDI	6	H	PUR SANG	4	1	2	11565,00	5204,00	16769,00	2891,00	260
QUEEN SINGER	5	F	PUR SANG	5	1	3	11564,00	5202,00	16766,00	2312,00	295
ZILYA	7	F	PUR SANG	3	1	2	11550,00	5196,00	16746,00	3850,00	385
RAFAGA	2	F	PUR SANG	1	1	0	11500,00	8625,00	20125,00	11500,00	
AIX LES BAINS	2	F	PUR SANG	1	1	0	11500,00	8625,00	20125,00	11500,00	
CROCUS BORGET	8	H	PUR SANG	4	1	3	11494,00	5172,00	16666,00	2873,00	260
SHARK SAMURAI (IRE)	7	H	PUR SANG	4	1	3	11489,00	5169,00	16658,00	2872,00	345
MARKSWOMAN	6	F	PUR SANG	6	1	4	11482,00	5165,00	16647,00	1913,00	240
AMORCITA	5	F	PUR SANG	4	1	1	11472,00	5162,00	16634,00	2868,00	310
MUHAARIA	3	F	PUR SANG	5	0	4	11456,00	8592,00	20048,00	2291,00	350
NO LIMIT DREAM (IRE)	6	H	PUR SANG	3	0	3	11423,00	5138,00	16561,00	3807,00	385
SELENITE (IRE)	3	F	PUR SANG	3	1	2	11400,00	8550,00	19950,00	3800,00	360
WALLY (IRE)	9	H	PUR SANG	3	1	1	11386,00	5122,00	16508,00	3795,00	420
WOFF (GER)	8	H	PUR SANG	6	0	6	11335,00	5098,00	16433,00	1889,00	305
REVEUR (IRE)	3	H	PUR SANG	3	1	1	11328,00	8496,00	19824,00	3776,00	350
AFFECTION	3	F	PUR SANG	3	1	2	11323,00	8491,00	19814,00	3774,00	375
SAINT HELLIER	7	H	PUR SANG	3	1	2	11316,00	5091,00	16407,00	3772,00	295
GOLDEN STATE	5	H	PUR SANG	5	1	3	11309,00	5088,00	16397,00	2261,00	265
HYPERCORE GB	5	H	PUR SANG	2	0	2	11306,00	0,00	11306,00	5653,00	475
BREIZHY BOY	4	H	PUR SANG	2	1	1	11302,00	5085,00	16387,00	5651,00	400
MERCI ELIE	6	H	PUR SANG	6	1	4	11239,00	5055,00	16294,00	1873,00	320
PERSUASIF (GB)	3	H	PUR SANG	3	1	1	11185,00	8388,00	19573,00	3728,00	360
CASSIUS	6	M	PUR SANG	3	1	2	11177,00	5028,00	16205,00	3725,00	440
