Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
DOMAINE DE LA CORNILLIERE	3	6	2	4	19868,00	14900,00	34768,00	3722,00	3311,33	6623	2
ECURIE M. TSCHOPP	3	21	2	7	19839,00	8921,00	28760,00	5483,00	944,71	6613	7
MR TONY CLOUT	1	8	2	5	19838,00	14878,00	34716,00	11282,00	2479,75	19838	8
SCEA LA ROQUE	3	12	3	6	19744,00	14805,00	34549,00	12390,00	1645,33	6581	4
MR PAUL VAN DE WEIJER	2	12	1	8	19732,00	8877,00	28609,00	3714,00	1644,33	9866	6
MR GERARD BELLOIR	5	40	6	21	19687,00	13286,00	32973,00	16506,00	492,18	3937	8
MR KHALIFA MOHAMMED AL ATTIYAH	6	8	1	5	19681,00	14760,00	34441,00	4351,00	2460,13	3280	1
ECURIE RENK	3	16	1	8	19681,00	10949,00	30630,00	3978,00	1230,06	6560	5
STALL HANS IM GLUCK	1	11	2	5	19658,00	8844,00	28502,00	3702,00	1787,09	19658	11
SANDRA RENZ U.A.	1	10	1	6	19633,00	8833,00	28466,00	3696,00	1963,30	19633	10
MME CLAUDIA PHARAON	1	5	0	5	19610,00	0,00	19610,00	0,00	3922,00	19610	5
MME BERINE PHARAON	1	5	0	5	19610,00	0,00	19610,00	0,00	3922,00	19610	5
SCEA  BARBOTTIERE	8	45	5	20	19595,00	9028,00	28623,00	7926,00	435,44	2449	6
MR SIMON DOUBLE	1	3	1	2	19586,00	14688,00	34274,00	5120,00	6528,67	19586	3
MR JEAN-PHILIPPE ZAOUI	5	39	3	25	19575,00	8802,00	28377,00	12450,00	501,92	3915	8
MR ALBERT RIVETTI	10	49	5	32	19573,00	11368,00	30941,00	20203,00	399,45	1957	5
MR PHILIPPE BELLAICHE	2	30	2	12	19573,00	9344,00	28917,00	8260,00	652,43	9786	15
MR DAVID ALEXANDRE	3	24	1	12	19542,00	8790,00	28332,00	3744,00	814,25	6514	8
MME CLAIRE BONNER	1	3	2	0	19500,00	8775,00	28275,00	3675,00	6500,00	19500	3
MR FREDERIC DEZZUTTO	7	23	1	12	19476,00	862,00	20338,00	649,00	846,78	2782	3
MR ALAIN RENAULT	1	12	1	7	19449,00	8749,00	28198,00	3661,00	1620,75	19449	12
