Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MR CEDRIC MILLIERE	4	10	0	7	7627,00	5361,00	12988,00	301,00	762,70	1907	3
MME JILL BROCHARD	2	7	0	5	11076,00	999,00	12075,00	301,00	1582,29	5538	4
MME MELANIE LECUONA	1	5	1	0	3750,00	0,00	3750,00	300,00	750,00	3750	5
MR LAURENT DUHARD	1	3	0	3	2600,00	1950,00	4550,00	295,00	866,67	2600	3
SCA  LA PERRIGNE	1	1	0	1	1557,00	700,00	2257,00	293,00	1557,00	1557	1
MME SYBILLE GIBSON	1	4	0	3	3126,00	1405,00	4531,00	293,00	781,50	3126	4
MR ERIC LUCA	1	2	0	2	3938,00	2953,00	6891,00	292,00	1969,00	3938	2
LA MOTTERAYE ELEVAGE SCEA	2	4	0	1	3648,00	0,00	3648,00	291,00	912,00	1824	2
MR BASTIEN LE BOT	2	4	1	1	6402,00	4801,00	11203,00	290,00	1600,50	3201	2
MR VINCENT CHALLERIE	1	3	0	3	3085,00	1388,00	4473,00	290,00	1028,33	3085	3
MR PATRICK GREFFIER	1	3	0	3	3085,00	1388,00	4473,00	290,00	1028,33	3085	3
MR JOSE LARDOT	2	9	0	3	1421,00	1065,00	2486,00	289,00	157,89	710	5
MR ROBERT SCHLIENGER	2	3	0	3	4175,00	1877,00	6052,00	288,00	1391,67	2088	2
MR PAUL SCHLIENGER	2	3	0	3	4175,00	1877,00	6052,00	288,00	1391,67	2088	2
MR GUIDO BERARDELLI	4	9	0	4	3473,00	1561,00	5034,00	288,00	385,89	868	2
MR JACQUES SEROR	1	2	0	1	2331,00	1048,00	3379,00	287,00	1165,50	2331	2
ECURIE ASCOT	3	13	0	5	3611,00	2512,00	6123,00	286,00	277,77	1204	4
MR STEPHANE GOUYETTE	2	2	1	0	5000,00	3750,00	8750,00	284,00	2500,00	2500	1
ECURIE DE L'AVRE	1	1	0	1	2310,00	1039,00	3349,00	284,00	2310,00	2310	1
MME THIERRY LEMER	1	5	0	3	4604,00	2071,00	6675,00	284,00	920,80	4604	5
MR FLAVIEN GARNIER	1	4	0	4	4334,00	1948,00	6282,00	283,00	1083,50	4334	4
MR CLAUDE BENEL	1	4	0	4	4334,00	1948,00	6282,00	283,00	1083,50	4334	4
HARAS DE MANDORE	2	2	1	0	3500,00	0,00	3500,00	280,00	1750,00	1750	1
MR MUSTAFA AHMED TEEKA	1	1	1	0	3500,00	0,00	3500,00	280,00	3500,00	3500	1
MME STEPHANIE ROCHE	1	4	0	2	1234,00	924,00	2158,00	280,00	308,50	1234	4
MR FREDERIC BELLANGER	2	3	0	1	1485,00	668,00	2153,00	279,00	495,00	742	2
MME VERONIQUE VAN DEN BROELE	2	6	0	3	5198,00	1618,00	6816,00	278,00	866,33	2599	3
ECURIE DE CHIVALLET SCEA	1	4	0	2	4342,00	1952,00	6294,00	277,00	1085,50	4342	4
